Mesh_034	034	 fiducial_ex_dx	01	24.1434
Mesh_034	034	 fiducial_en_dx	02	1.84531
Mesh_034	034	 fiducial_m	03	5.56755
Mesh_034	034	 fiducial_en_sx	04	0.248238
Mesh_034	034	 fiducial_ex_sx	05	17.1281
Mesh_034	034	 fiducial_al_dx	06	2.26365
Mesh_034	034	 fiducial_prn	07	0.82686
Mesh_034	034	 fiducial_sn	08	1.25698
Mesh_034	034	 fiducial_al_sx	09	4.92995
Mesh_034	034	 fiducial_ch_dx	10	2.0115
Mesh_034	034	 fiducial_sto1	11	4.06068
Mesh_034	034	 fiducial_sto2	12	2.73216
Mesh_034	034	 fiducial_ch_sx	13	3.82972
Mesh_035	035	 fiducial_ex_dx	01	24.928
Mesh_035	035	 fiducial_en_dx	02	0.88031
Mesh_035	035	 fiducial_m	03	4.03789
Mesh_035	035	 fiducial_en_sx	04	0.566257
Mesh_035	035	 fiducial_ex_sx	05	17.0949
Mesh_035	035	 fiducial_al_dx	06	2.19349
Mesh_035	035	 fiducial_prn	07	0.537307
Mesh_035	035	 fiducial_sn	08	1.14128
Mesh_035	035	 fiducial_al_sx	09	3.29601
Mesh_035	035	 fiducial_ch_dx	10	2.55175
Mesh_035	035	 fiducial_sto1	11	4.22529
Mesh_035	035	 fiducial_sto2	12	3.94552
Mesh_035	035	 fiducial_ch_sx	13	3.02152
Mesh_036	036	 fiducial_ex_dx	01	2.07516
Mesh_036	036	 fiducial_en_dx	02	1.54284
Mesh_036	036	 fiducial_m	03	5.07822
Mesh_036	036	 fiducial_en_sx	04	0.573597
Mesh_036	036	 fiducial_ex_sx	05	0.811909
Mesh_036	036	 fiducial_al_dx	06	2.2821
Mesh_036	036	 fiducial_prn	07	2.4143
Mesh_036	036	 fiducial_sn	08	1.33576
Mesh_036	036	 fiducial_al_sx	09	5.0545
Mesh_036	036	 fiducial_ch_dx	10	5.33809
Mesh_036	036	 fiducial_sto1	11	2.20412
Mesh_036	036	 fiducial_sto2	12	1.17012
Mesh_036	036	 fiducial_ch_sx	13	2.75959
Mesh_037	037	 fiducial_ex_dx	01	1.8408
Mesh_037	037	 fiducial_en_dx	02	1.35378
Mesh_037	037	 fiducial_m	03	14.6298
Mesh_037	037	 fiducial_en_sx	04	0.901981
Mesh_037	037	 fiducial_ex_sx	05	1.16501
Mesh_037	037	 fiducial_al_dx	06	1.8611
Mesh_037	037	 fiducial_prn	07	3.92756
Mesh_037	037	 fiducial_sn	08	0.982627
Mesh_037	037	 fiducial_al_sx	09	1.81159
Mesh_037	037	 fiducial_ch_dx	10	3.36341
Mesh_037	037	 fiducial_sto1	11	27.7234
Mesh_037	037	 fiducial_sto2	12	2.06126
Mesh_037	037	 fiducial_ch_sx	13	4.3665
Mesh_038	038	 fiducial_ex_dx	01	1.55211
Mesh_038	038	 fiducial_en_dx	02	3.4985
Mesh_038	038	 fiducial_m	03	9.60226
Mesh_038	038	 fiducial_en_sx	04	3.74168
Mesh_038	038	 fiducial_ex_sx	05	2.57478
Mesh_038	038	 fiducial_al_dx	06	11.4186
Mesh_038	038	 fiducial_prn	07	1.07969
Mesh_038	038	 fiducial_sn	08	10.7109
Mesh_038	038	 fiducial_al_sx	09	9.77572
Mesh_038	038	 fiducial_ch_dx	10	8.64392
Mesh_038	038	 fiducial_sto1	11	12.0764
Mesh_038	038	 fiducial_sto2	12	9.72849
Mesh_038	038	 fiducial_ch_sx	13	7.55385
Mesh_039	039	 fiducial_ex_dx	01	30.847
Mesh_039	039	 fiducial_en_dx	02	3.06409
Mesh_039	039	 fiducial_m	03	12.4619
Mesh_039	039	 fiducial_en_sx	04	1.5339
Mesh_039	039	 fiducial_ex_sx	05	26.2861
Mesh_039	039	 fiducial_al_dx	06	1.88248
Mesh_039	039	 fiducial_prn	07	3.1805
Mesh_039	039	 fiducial_sn	08	1.78124
Mesh_039	039	 fiducial_al_sx	09	3.03366
Mesh_039	039	 fiducial_ch_dx	10	13.8522
Mesh_039	039	 fiducial_sto1	11	5.7514
Mesh_039	039	 fiducial_sto2	12	4.73049
Mesh_039	039	 fiducial_ch_sx	13	23.8227
Mesh_040	040	 fiducial_ex_dx	01	0.864216
Mesh_040	040	 fiducial_en_dx	02	1.00766
Mesh_040	040	 fiducial_m	03	15.2972
Mesh_040	040	 fiducial_en_sx	04	0.833152
Mesh_040	040	 fiducial_ex_sx	05	0.359282
Mesh_040	040	 fiducial_al_dx	06	15.0016
